id,headline_location,company,exp_location,title,description,start_day,end_day,first_job_start,number_of_recommendations
aa59c9da-9059-4a46-8686-e049beb2e0ca,Jersey,Company_A,Jersey,Client Relationship Manager,,8/1/2008,,8/1/2006,1.5
32afdc0f-bf00-4fe4-ac9c-91ca9ee11234,"Dudelange, Luxembourg, Luxembourg",Company_A,Jersey,CSR & Fund Administrator Intern,"Contributed in the development of a CSR strategy, the introduction of the ""Charity and Sponsorship Committee"" and the ""brighter future"" campaign ",2/1/2019,5/1/2019,8/1/2017,6.1
88af32ea-c783-4a5b-8c7e-9fdaa9b8211b,Jersey,Company_A,Jersey,Trainee Fund Administrator,,1/1/2018,11/1/2018,3/1/2011,6.4
88af32ea-c783-4a5b-8c7e-9fdaa9b8211b,Jersey,Company_A,Jersey,Fund Administrator,,12/1/2018,,3/1/2011,6.4
9aee1167-260b-45c0-8acb-cca4a1aae7a4,"Metz, Grand Est, France",Company_A,Luxembourg,Tax Intern Analyst,,5/1/2020,10/1/2020,10/1/2017,6.3
9aee1167-260b-45c0-8acb-cca4a1aae7a4,"Metz, Grand Est, France",Company_A,Luxembourg,Junior Tax Analyst,DAC6 - CIT - VAT,10/1/2020,,10/1/2017,6.3
11dd2a62-ccb4-4c4d-9c28-5690f9da3ee5,"Schengen, Grevenmacher, Luxembourg",Company_A,,Senior Fund Accountant,,11/1/2017,,2/1/2007,4.2
bb24b523-e0f9-465d-909e-202b04596f18,Luxembourg,Company_A,Luxembourg,Senior Tax Officer,,10/1/2018,4/1/2019,9/1/2010,5.9
87a5228c-45a0-49d1-8ebb-3f827bb2049a,Jersey,Company_A,,Fund Accountant,,3/1/2018,1/1/2020,4/1/2011,3.3
87a5228c-45a0-49d1-8ebb-3f827bb2049a,Jersey,Company_A,,Senior Fund Accountant,,1/1/2020,,4/1/2011,3.3
65dc133c-3271-4e79-a4ef-4bb90925503e,"Amsterdam, North Holland, Netherlands",Company_A,"Amsterdam Area, Netherlands",Junior Corporate Lawyer,,10/1/2017,6/1/2019,10/1/2017,6.2
65dc133c-3271-4e79-a4ef-4bb90925503e,"Amsterdam, North Holland, Netherlands",Company_A,"Amsterdam Area, Netherlands",Corporate Lawyer,Recommendations (2),7/1/2019,6/1/2020,10/1/2017,6.2
65dc133c-3271-4e79-a4ef-4bb90925503e,"Amsterdam, North Holland, Netherlands",Company_A,,Senior Corporate Lawyer,"With a focus on alternative strategy asset classes, the Company_A has been pushing the boundaries in fund and corporate services for over 15 years, from prime onshore and offshore locations. Numerous client testimonials, unrivalled client retention rate and multiple leading industry awards are a few testaments to the Group‚Äôs dedication to service excellence and the reason why it is recognised as the bright alternative in the funds and corporate services industry. To find out more, please visit www.Company_Agroup.eu",7/1/2020,,10/1/2017,6.2
59ffc3a1-c3c9-4153-997f-f15f3da355fa,"Oraiokastro, Central Macedonia, Greece",Company_A,Luxembourg,Fund Accountant,"Fund Accountant in Real Estate and Infrastructure Funds. Responsible for day to day business, bookkeeping in e-front FIA, MRI and Yardi, Annual Accounts preparation with very good command of Lux GAAP, preparation of LUX and UK VAT returns.",9/1/2018,,4/1/2014,5.2
cd22a8f5-f56b-4c3e-9125-648be3858a93,"Madrid, Community of Madrid, Spain",Company_A,Luxembourg,Fund Administrator - Private Equity,,9/1/2015,12/1/2017,6/1/2014,5.8
2a5c2e5f-227d-45a3-99f6-e5ce8d11153b,Jersey,Company_A,Jersey,Private Equity Global Senior Fund Administrator,"Private Equity, Global markets",12/1/2018,5/1/2019,1/1/1990,1.4
efe5524f-4954-4f48-8ffa-747e609f36cd,Luxembourg,Company_A,,Manager Financial Reporting,,6/1/2018,7/1/2019,8/1/2009,4.6
efe5524f-4954-4f48-8ffa-747e609f36cd,Luxembourg,Company_A,Luxembourg,Senior Manager Financial Reporting,,7/1/2019,,8/1/2009,4.6
9f26e46d-ca78-4389-b94b-6494e76ac4f2,United Kingdom,Company_A,"Southampton, United Kingdom",Trainee Fund Accountant,,3/1/2013,6/1/2014,1/1/2013,3.9
9f26e46d-ca78-4389-b94b-6494e76ac4f2,United Kingdom,Company_A,"Southampton, United Kingdom",Fund Accountant,,6/1/2014,12/1/2015,1/1/2013,3.9
9f26e46d-ca78-4389-b94b-6494e76ac4f2,United Kingdom,Company_A,"Southampton, United Kingdom",Senior Fund Accountant,,12/1/2015,6/1/2017,1/1/2013,3.9
9f26e46d-ca78-4389-b94b-6494e76ac4f2,United Kingdom,Company_A,"Southampton, United Kingdom",Financial Reporting Manager,,7/1/2017,11/1/2017,1/1/2013,3.9
7497a181-96b3-499b-8df9-e0d52d60a9f8,"England, United Kingdom",Company_A,,Client Relationship Manager,,3/1/2015,,4/1/2006,5
2068d7ca-e77a-469f-8c41-73adc76fdb14,Luxembourg,Company_A,,Senior Financial Reporting Manager,,4/1/2015,,4/1/2009,3.9
fbb0e562-2208-4297-a1be-608fd2d3c622,"St. Sampson, Guernsey",Company_A,,Financial Reporting Manager,,1/1/2016,3/1/2018,8/1/2008,5.1
14acb3c4-5a40-49bf-8025-18445e834e01,"St. Helier, Jersey",Company_A,,Senior AML Analyst,,11/1/2020,,11/1/2020,3.8
7438fa21-26ec-46dd-86f7-36ed8e7f5776,"St. Helier, Jersey",Company_A,,Senior Fund Administrator,,9/1/2014,,7/1/2008,5.7
7438fa21-26ec-46dd-86f7-36ed8e7f5776,"St. Helier, Jersey",Company_A,,Client Relationship Manager,,1/1/2017,,7/1/2008,5.7
8ed25b8a-fd46-41f8-9d3a-7c5074375773,"Toronto, Ontario, Canada",Company_A,Jersey,Trainee Fund Accountant,,8/1/2014,12/1/2015,8/1/2014,2.6
8ed25b8a-fd46-41f8-9d3a-7c5074375773,"Toronto, Ontario, Canada",Company_A,Jersey,Fund Accountant,,1/1/2016,6/1/2017,8/1/2014,2.6
8ed25b8a-fd46-41f8-9d3a-7c5074375773,"Toronto, Ontario, Canada",Company_A,"Jersey, United Kingdom",Senior Fund Accountant,,7/1/2017,12/1/2018,8/1/2014,2.6
8ed25b8a-fd46-41f8-9d3a-7c5074375773,"Toronto, Ontario, Canada",Company_A,Jersey,Financial Reporting Manager,,1/1/2019,3/1/2019,8/1/2014,2.6
988cedf9-bd6c-4d8a-b692-46908d9a2d19,Luxembourg,Company_A,,Junior Fund Accountant,,8/1/2019,,1/1/2018,6.7
c1af1602-f368-4aec-9805-0c7b056f7a60,"Miami, Florida, United States",Company_A,,Managing Director,"Sourced, underwrote and acquired distressed debt and poorly performing commercial real estate assets in need of repositioning or restructuring/recapitalization due to over leverage/operational inefficiency. ",5/1/2006,12/1/2008,9/1/1996,5.6
b7d27656-25fe-48ed-a50f-1103e6f5df34,"Fareham, England, United Kingdom",Company_A,"Southampton, United Kingdom",Trainee Fund Accountant,,8/1/2019,,9/1/2018,5.2
768ebb72-9ca4-4aad-ada9-9868fb54dbc7,"St. Brelade, Jersey",Company_A,,Senior AML Analyst,,12/1/2015,,8/1/2010,5.6
768ebb72-9ca4-4aad-ada9-9868fb54dbc7,"St. Brelade, Jersey",Company_A,Jersey,AML Analyst,,12/1/2015,12/1/2018,8/1/2010,5.6
768ebb72-9ca4-4aad-ada9-9868fb54dbc7,"St. Brelade, Jersey",Company_A,Jersey,Senior AML Analyst,,12/1/2018,,8/1/2010,5.6
9121c550-efc9-4262-b550-bf80e5b297c8,Guernsey,Company_A,Guernsey,Senior Fund Accountant,,6/1/2015,5/1/2017,10/1/2008,5.1
b88e6b79-1162-436e-b035-959d0a3df06c,"Stockholm, Stockholm County, Sweden",Company_A,"Stockholm, Sweden",Senior Financial Reporting Manager,,1/1/2019,,1/1/1999,6.6
7156048f-33a1-41b0-bf15-564cafcbe0ff,"Dudelange, Luxembourg, Luxembourg",Company_A,Luxembourg,IT Operation Analyst,,5/1/2019,,2/1/2013,7.2
32bd266b-9a9f-4739-b897-0a6e6e97077e,"St. Peter Port, Guernsey",Company_A,"Guernsey, United Kingdom",Financial Systems Administrator,"Financial application report writing, programming, and cross jurisdictional user support for a large financial application. The role involves:",1/1/2013,12/1/2014,1/1/2013,5.4
32bd266b-9a9f-4739-b897-0a6e6e97077e,"St. Peter Port, Guernsey",Company_A,"Guernsey, United Kingdom",Senior Financial Systems Administrator,SQL Server development and business intelligence development. I have also been involved in financial report writing. This is something which is backed-up by studying for ACCA as well having attained Microsoft certifications in SQL Server (MCSA). This has allowed for more advanced financial reporting and also database and financial applications support. Areas on which I have been working include:,1/1/2015,6/1/2018,1/1/2013,5.4
32bd266b-9a9f-4739-b897-0a6e6e97077e,"St. Peter Port, Guernsey",Company_A,"Guernsey, United Kingdom",IT Applications Manager,T-SQL design and ETL solution planning and design were my main focus along with building of C# applications to aid internal processes. Other work included:,7/1/2018,10/1/2018,1/1/2013,5.4
32bd266b-9a9f-4739-b897-0a6e6e97077e,"St. Peter Port, Guernsey",Company_A,"Guernsey, United Kingdom",Senior Fund Accountant,,6/1/2019,,1/1/2013,5.4
2331b716-8d76-4b44-a69f-b68389e61c9c,United Kingdom,Company_A,Jersey,Chief Information Officer,"With a focus on alternative strategy asset classes, the Company_A has been pushing the boundaries in fund and corporate services for over 15 years, from prime onshore and offshore locations. Numerous client testimonials, unrivalled client retention rate and multiple leading industry awards are a few testaments to the Group‚Äôs dedication to service excellence and the reason why it is recognised as the bright alternative in the funds and corporate services industry. To find out more, please visit Company_Agroup.co.uk.",4/1/2016,,6/1/1995,3.2
2a5901c6-f060-4b06-96c0-1221907583d0,"St. Clement, Jersey",Company_A,"Saint Helier, JER, United Kingdom",Brand & Design Manager,Responsible for the visual representation of the Company_A brand across both traditional and digital channels.,3/1/2020,,6/1/2004,3.8
f128a253-1266-4231-b7a3-dd436f1b8325,Jersey,Company_A,Jersey,Finance Manager,,10/1/2017,12/1/2019,6/1/2006,5.8
f128a253-1266-4231-b7a3-dd436f1b8325,Jersey,Company_A,Jersey,Finance Manager 2,,1/1/2020,,6/1/2006,5.8
b3ec97d9-278e-4cb3-a06d-46a25314d493,"England, United Kingdom",Company_A,,Filing Cleark,,11/1/2020,,11/1/2020,5.5
c0e7b570-52f4-4ac2-ba2b-3e2628b5d6a6,"Southampton, England, United Kingdom",Company_A,"Southampton, United Kingdom",Trainee Financial Systems Accountant,,3/1/2016,7/1/2018,8/1/2008,6.7
c0e7b570-52f4-4ac2-ba2b-3e2628b5d6a6,"Southampton, England, United Kingdom",Company_A,"Southampton, United Kingdom",Financial Systems Accountant,,7/1/2018,6/1/2020,8/1/2008,6.7
c0e7b570-52f4-4ac2-ba2b-3e2628b5d6a6,"Southampton, England, United Kingdom",Company_A,,Senior Financial Systems Analyst,,6/1/2020,,8/1/2008,6.7
a2670434-163f-47cf-8447-4ec8160d7175,Luxembourg,Company_A,Luxembourg,Junior Fund Accountant,,8/1/2019,,2/1/2010,3.4
ecadaef4-59bc-4e04-8498-6c2b340454bc,"Sandweiler, Luxembourg, Luxembourg",Company_A,Luxembourg,Junior Fund Administrator,,1/1/2018,12/1/2019,11/1/2015,7.7
ecadaef4-59bc-4e04-8498-6c2b340454bc,"Sandweiler, Luxembourg, Luxembourg",Company_A,Luxembourg,Fund Administrator,,1/1/2020,,11/1/2015,7.7
3be4760b-725b-4774-a799-65888d9fee51,"Verwood, England, United Kingdom",Company_A,"Fareham, Hampshire, United Kingdom",Data Migration Consultant,Provide consultation on the migration of FIA data both transactional and static to efront. Analyse historical accounting data and prepare calculation of investor allocation rules,10/1/2019,1/1/2020,1/1/2001,6.5
ba70d5f8-baba-4e43-a161-11e6b25f21a0,"Bertrange, Luxembourg, Luxembourg",Company_A,Luxembourg,Fund Accountant,,11/1/2019,,5/1/2016,5.1
756ea08d-c142-451b-bc0f-44d8fadbfde2,"Stockholm, Stockholm County, Sweden",Company_A,"Stockholm, Sweden",Senior Finance Reporting Manager,,5/1/2017,11/1/2017,1/1/1981,5.6
fc82849c-67f0-4a88-86a4-c15d59966b3f,"Geneva, Geneva, Switzerland",Company_A,–õ—é–?—Å–µ–º–±—É—Ä–?,Funds Administrator,(Debt team),10/1/2016,11/1/2017,10/1/2016,5.9
213da4d8-2f52-49cb-a704-c92a49872133,Jersey,Company_A,Jersey,Fund Accountant,,9/1/2017,12/1/2018,6/1/2015,3.8
213da4d8-2f52-49cb-a704-c92a49872133,Jersey,Company_A,Jersey,Senior Fund Accountant,,1/1/2019,,6/1/2015,3.8
fe0f22b2-b309-45dc-b669-6db212f3c327,"Luxembourg, Luxembourg, Luxembourg",Company_A,Luxembourg,Senior Client Relationship Manager - Private Equity,,7/1/2017,,1/1/2006,3.9
bf1f8046-8483-4ae0-ac85-286a13377dd0,Guernsey,Company_A,,Trainee Fund Administrator,,2/1/2011,12/1/2012,2/1/2011,6.8
bf1f8046-8483-4ae0-ac85-286a13377dd0,Guernsey,Company_A,,Fund Administrator,,1/1/2013,6/1/2014,2/1/2011,6.8
bf1f8046-8483-4ae0-ac85-286a13377dd0,Guernsey,Company_A,,Senior Fund Administrator,,7/1/2014,12/1/2017,2/1/2011,6.8
bf1f8046-8483-4ae0-ac85-286a13377dd0,Guernsey,Company_A,Guernsey,Client Relationship Manager,,12/1/2017,,2/1/2011,6.8
8ee40e6e-d161-43e5-a450-423626ca84dc,"England, United Kingdom",Company_A,"St Helier, Jersey Channel Islands, United Kingdom",Senior Financial Reporting Manager,,2/1/2019,,10/1/2008,5
1f0f7613-687c-4da0-bb19-3a4289d6904b,"England, United Kingdom",Company_A,,Head of Marketing,"Company_A delivers award-winning fund and corporate services to the alternative assets industry from key onshore and offshore jurisdictions. Renowned for its long-term partnership approach, the Group partners with some of the leading European alternative assets fund managers.",1/1/2006,,1/1/1998,5.9
b6e5adff-a596-46fe-95df-ed2f94b4eabc,"Stockholm, Stockholm County, Sweden",Company_A,"Stockholm, Sweden",Client Relationship Manager,,11/1/2015,1/1/2020,6/1/2005,4.7
a8ac327d-32c0-49fc-9b8e-35bc291ff7a5,"ƒ?zmir, ƒ?zmir, Turkey",Company_A,"Bak?º, Baki, Azerbaycan",Mechanical Project Engineer,,4/1/2013,6/1/2015,8/1/2010,6.1
2f25c29a-549a-4dc2-9b67-9771cc8488f6,"South Bank, England, United Kingdom",Company_A,United Kingdom,"Senior Fund Accountant, Private Equity",,2/1/2018,,11/1/2008,4.1
b0ee133e-91d5-4212-acfc-0a22494727b6,United Kingdom,Company_A,Jersey,Trainee Fund Administrator,"With a focus on alternative strategy asset classes, the Company_A has been pushing the boundaries in fund and corporate services for over 15 years, from prime onshore and offshore locations. Numerous client testimonials, unrivalled client retention rate and multiple leading industry awards are a few testaments to the Group‚Äôs dedication to service excellence and the reason why it is recognised as the bright alternative in the funds and corporate services industry. To find out more, please visit Company_Agroup.co.uk.",3/1/2012,6/1/2013,11/1/2007,4.5
b0ee133e-91d5-4212-acfc-0a22494727b6,United Kingdom,Company_A,Jersey,Fund Administrator,"With a focus on alternative strategy asset classes, the Company_A has been pushing the boundaries in fund and corporate services for over 15 years, from prime onshore and offshore locations. Numerous client testimonials, unrivalled client retention rate and multiple leading industry awards are a few testaments to the Group‚Äôs dedication to service excellence and the reason why it is recognised as the bright alternative in the funds and corporate services industry. To find out more, please visit Company_Agroup.co.uk.",7/1/2013,6/1/2015,11/1/2007,4.5
b0ee133e-91d5-4212-acfc-0a22494727b6,United Kingdom,Company_A,"Jersey, United Kingdom",Senior Fund Administrator,"With a focus on alternative strategy asset classes, the Company_A has been pushing the boundaries in fund and corporate services for over 15 years, from prime onshore and offshore locations. Numerous client testimonials, unrivalled client retention rate and multiple leading industry awards are a few testaments to the Group‚Äôs dedication to service excellence and the reason why it is recognised as the bright alternative in the funds and corporate services industry. To find out more, please visit Company_Agroup.co.uk.",7/1/2015,12/1/2016,11/1/2007,4.5
b0ee133e-91d5-4212-acfc-0a22494727b6,United Kingdom,Company_A,Jersey,Client Relationship Manager,"With a focus on alternative strategy asset classes, the Company_A has been pushing the boundaries in fund and corporate services for over 15 years, from prime onshore and offshore locations. Numerous client testimonials, unrivalled client retention rate and multiple leading industry awards are a few testaments to the Group‚Äôs dedication to service excellence and the reason why it is recognised as the bright alternative in the funds and corporate services industry. To find out more, please visit Company_Agroup.co.uk.",1/1/2017,12/1/2017,11/1/2007,4.5
5a235770-d89a-47db-9454-e9a50686c8c8,Jersey,Company_A,Jersey,Fund Administrator,,8/1/2018,12/1/2019,5/1/2010,2.6
e02cc2ed-40fa-4799-bc08-b1b4c0475014,"Luxembourg, Luxembourg, Luxembourg",Company_A,Luxembourg,Junior Fund Administrator (Real Assets),,3/1/2018,5/1/2018,7/1/2014,6.9
e02cc2ed-40fa-4799-bc08-b1b4c0475014,"Luxembourg, Luxembourg, Luxembourg",Company_A,Luxembourg,Fund Administrator (Private Equity),,11/1/2018,2/1/2020,7/1/2014,6.9
291b665a-1e51-4de9-9666-bc8f9c46ba7a,Jersey,Company_A,Jersey,Fund Accountant,,3/1/2017,5/1/2017,8/1/2015,0.1
7dbe0c55-62fd-45d6-8e32-aa4899fad1bb,"Whiteley, England, United Kingdom",Company_A,"Southampton, United Kingdom",Fund Accountant,,10/1/2017,12/1/2018,1/1/2011,4.1
7dbe0c55-62fd-45d6-8e32-aa4899fad1bb,"Whiteley, England, United Kingdom",Company_A,"Southampton, United Kingdom",Senior Fund Accountant,,1/1/2019,9/1/2020,1/1/2011,4.1
7dbe0c55-62fd-45d6-8e32-aa4899fad1bb,"Whiteley, England, United Kingdom",Company_A,"Southampton, England, United Kingdom",Financial Reporting Manager,,9/1/2020,,1/1/2011,4.1
3477927e-ca8f-447f-b369-43d137c24a2d,Luxembourg,Company_A,Luxembourg,Junior Fund Accountant,,12/1/2016,6/1/2018,9/1/2013,3.9
3477927e-ca8f-447f-b369-43d137c24a2d,Luxembourg,Company_A,Luxembourg,Fund Accountant,,6/1/2018,10/1/2018,9/1/2013,3.9
def47825-150d-416f-a7fb-108833e53976,"Amsterdam, North Holland, Netherlands",Company_A,"Amsterdam Area, Netherlands",Junior Accountant,,1/1/2017,7/1/2018,8/1/2015,5.3
def47825-150d-416f-a7fb-108833e53976,"Amsterdam, North Holland, Netherlands",Company_A,"Amsterdam Area, Netherlands",Fund Accountant,"‚ñ´ Specialized in supporting roles for Alternative Investments, emphasizing Private Equity Funds;",7/1/2018,12/1/2018,8/1/2015,5.3
f0caba0a-e65b-4ce7-80b0-1aac98fec639,"England, United Kingdom",Company_A,"Jersey, United Kingdom",HR Officer,,10/1/2016,,10/1/2007,3.4
f0caba0a-e65b-4ce7-80b0-1aac98fec639,"England, United Kingdom",Company_A,"Jersey, United Kingdom",Senior HR Officer,,12/1/2018,,10/1/2007,3.4
a0ae9beb-cef3-4a73-9516-0404c1ec11b6,"Waterlooville, England, United Kingdom",Company_A,"Whiteley, England, United Kingdom",Fund Accountant Private Equity,,6/1/2020,,9/1/2011,2
99f7f75b-c173-4ba6-9711-3e8912a907aa,United Kingdom,Company_A,"Guernsey, United Kingdom",Accountant,,6/1/2019,,1/1/2013,7.9
0c66dbd7-b156-4072-b958-3404a351ec4e,"Manchester, England, United Kingdom",Company_A,Jersey,Fund Administrator,I was responsible for carrying out the day to day routine administration of fund structures for an ultrahigh net-worth client. My key responsibilities were to administer funds across associated structures within the department and liaise with clients and intermediaries on a daily basis.,9/1/2018,10/1/2018,10/1/2017,7.7
b0bdc9d9-3b0f-4954-9669-9c42dc0f5600,"Hammersmith, England, United Kingdom",Company_A,"Luxembourg, Luxembourg",Junior fund accountant,,9/1/2020,,4/1/2017,5.2
0ed16c12-9f90-4a30-b910-4979b5ab4dc5,"Luxembourg, Luxembourg, Luxembourg",Company_A,"Luxembourg, Luxembourg",Junior Corporate Administrator,,8/1/2020,,7/1/2015,4
97da6758-709c-4448-97cd-2abbb9357727,"St. Mary, Jersey",Company_A,Jersey,Trainee Fund Accountant,,3/1/2015,6/1/2016,12/1/2013,7.3
97da6758-709c-4448-97cd-2abbb9357727,"St. Mary, Jersey",Company_A,Jersey,Fund Accountant,,6/1/2016,10/1/2017,12/1/2013,7.3
9d1b5c90-ace2-4381-b8eb-53a4c93a831c,"Winchester, England, United Kingdom",Company_A,Whiteley,Trainee Fund Accountant,"My current position is held at Company_A as a trainee fund accountant. Carrying forward 6 exemptions gained from my degree, I will be undertaking an ACA qualification, surpassing the six knowledge modules and moving into the professional level examinations. My aim is to qualify as a chartered accountant by September 2017.",7/1/2015,12/1/2018,7/1/2013,5.4
